ward,year,NDVI,NDBI,LST,rainfall
3,2023,0.41247801867860445,-0.0699024628769118,36.26576356751575,1766.5144829297888
4,2023,0.3094817667590355,-0.006083780457769423,38.319550990957495,1747.997489604685
5,2023,0.17724834036822956,0.004543546907185802,38.23688867297347,1761.6663974046708
6,2023,0.2875909268714178,-0.01133936334145338,37.80925122372655,1746.6027030944824
7,2023,0.3505090134514417,-0.04258759251216073,38.45388584176072,1810.793853931129
8,2023,0.1008005205969805,0.06894940504740815,36.992365691974065,1746.6027030944824
9,2023,0.08713699717428537,0.06679655336627538,36.836551316440904,1750.7870626250901
10,2023,0.2276813714180908,0.05562265012771529,37.935287858609904,1769.944939762354
11,2023,0.004897599700688437,0.06447123853788994,35.369816424965734,1839.9716497659683
12,2023,0.17484177744703244,0.06581746235472044,37.82526475770761,1839.9716497659683
13,2023,0.18796009802532423,0.07124366320063706,38.79788337753453,1839.9716497659683
14,2023,-0.03657799238161297,0.04239878978562196,35.20504872909907,1839.9716497659683
127,2023,0.2790984297702652,0.020311394020967558,39.88241388103498,1869.2329344266939
128,2023,0.2248363254321117,0.05079439305492756,38.36796610218332,1868.6563875675201
129,2023,0.24831051562130807,0.03284463457741193,39.0654109496558,1868.6563875675201
130,2023,0.1895691556709018,0.0764326776509006,38.93658479587418,1868.6563875675201
131,2023,0.30936963752515484,-0.0005611400011987963,39.550422819592036,1868.6563875675201
132,2023,0.3112439446346483,-0.004651338053784606,39.65765152127613,1868.6563875675201
133,2023,0.24841730051319294,0.026698827537274906,40.085446920185355,1896.0103244552247
134,2023,0.2692759773554045,0.020290754497732103,39.01423317915247,1987.190114080906
135,2023,0.21322335132222378,0.055870798728799236,40.91719054794935,1987.190114080906
136,2023,0.267522532188504,0.02000598731085675,39.395376609248224,1987.190114080906
137,2023,0.25500241871320845,0.02938246610442515,39.084344558192655,1868.6563875675201
138,2023,0.24147805443414475,0.041299553203623766,38.64659261088466,1868.6563875675201
139,2023,0.23358061754321105,0.04377673888903834,38.63907987785846,1868.6563875675201
